"id","name","winepoints_signalled","state_signalled","sold","winepoints","state"
23394,"Bodegas Vega Sicilia Unico Gran Reserva 1987 0,75 l",1,1,1,95,"in, Etikett beschädigt, verschmutzt"
23395,"Bodegas Vega Sicilia Unico Gran Reserva 1989 0,75 l",1,1,1,93,"in, Etikett ganz leicht verschmutzt"
23396,"Chateau Musar  Chateau Musar (rot) 1982 0,75 l(1)",NULL,1,1,0,"ts, Etikett verschmutzt"
23397,"Domaine de La Vieille Julienne Chateauneuf-du-Pape Cuvee Reserve 2000 0,75 l",1,1,1,99,"1 cm, Etiketten ganz leicht verschmutzt"
23398,"Chateau Palmer Reserve du General, 2e vin de Palmer 1989 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
23487,"Germanier, Jean-Rene Syrah du Valais Cayas Reserve 2004 0,75 l(1)",NULL,1,NULL,0,"3 cm, Etikett ganz leicht verschmutzt"
23399,"Domaine Giraud Chateauneuf-du-Pape Les Grenaches de Pierre 2001 0,75 l(1)",1,1,NULL,93,"1 cm"
23400,"Jacob´s Vineyard Cabernet-Sauvignon 2014 0,75 l(5)",NULL,1,NULL,0,"in"
23401,"Chateau Palmer 1998 0,75 l",1,1,1,91,"in"
23402,"Chateau Beauregard 1998 0,75 l(1)",NULL,1,1,0,"in"
23403,"Chateau Mouton-Rothschild 2003 0,75 l",1,1,1,91,"in"
23404,"Clape, Auguste Cornas 2002 0,75 l",NULL,1,1,0,"2 cm"
23405,"Chateau Haut Rocher 2000 1,5 l",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
23406,"Leitz, Josef Rüdesheimer Berg Rottland Riesling ""Alte Reben"" trocken 2006 0,75 l(6)",NULL,1,1,0,"0,5 cm"
23407,"Antinori Tignanello 2012 1,5 l",1,1,1,93,"in"
23408,"Chateau Puy Blanquet 2015 0,75 l",NULL,1,1,0,"in"
23409,"Chateau La Serre 2015 0,75 l",1,1,1,91,"in"
23410,"Feiler-Artinger Pinot Noir Gertberg 2006 0,75 l",NULL,1,1,0,"0,5 cm"
23411,"Heinrich, Gernot Blaufränkisch Alter Berg 2011 0,75 l",NULL,1,NULL,0,"0,5 cm"
23412,"Heinrich, Gernot Blaufränkisch Alter Berg 2012 0,75 l",NULL,1,NULL,0,"0,5 cm"
23413,"Heinrich, Gernot Blaufränkisch Alter Berg 2014 0,75 l",NULL,1,NULL,0,"0,5 cm"
23414,"Heinrich, Gernot Blaufränkisch Alter Berg 2014 0,75 l",NULL,1,NULL,0,"0,5 cm"
23415,"Heinrich, Gernot Blaufränkisch Alter Berg 2014 0,75 l",NULL,1,NULL,0,"0,5 cm"
23416,"Heinrich, Gernot Blaufränkisch Alter Berg 2014 0,75 l",NULL,1,NULL,0,"0,5 cm"
23417,"Moric Neckenmarkt Blaufränkisch Alte Reben 2003 0,75 l",1,1,1,91,"2,5 cm"
23418,"Ceretto Barolo ""Bricco Rocche"" 1989 0,75 l",1,1,1,92,"ts"
23419,"Chateau Guiraud 1996 0,75 l",NULL,1,1,0,"ts"
23420,"Chateau Lafaurie Peyraguey 1986 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt, leicht verschmutzt"
23421,"Chateau Mouton-Rothschild 1992 0,75 l",NULL,1,NULL,0,"hf-in, Etikett ganz leicht beschädigt, verschmutzt"
23422,"Antinori Guado al Tasso 1995 1,5 l",NULL,1,1,0,"in, Etikett ganz leicht verschmutzt"
23423,"Deutz Amour de Deutz Brut 2007 0,75 l",1,1,1,94,"1 cm"
23424,"Potel, Nicolas Echezeaux Grand Cru 2006 0,75 l",1,1,1,90,"0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
23425,"Chateau Cantemerle 1989 0,75 l(5)",1,1,1,95,"in"
23426,"Chateau Cambon la Pelouse 2007 1,5 l",NULL,1,NULL,0,"in"
23427,"Chateau Margaux Pavillon Rouge, 2e vin de Margaux 1992 0,75 l(11)",NULL,1,1,0,"ts"
23428,"Chateau Beaumont 1989 0,75 l",NULL,1,NULL,0,"ts-hs"
23429,"Chateau Bon Pasteur 1990 0,75 l(1)",1,1,1,91,"in, Etikett ganz leicht beschädigt, leicht verschmutzt"
23430,"Domaine G. Roumier Chambolle Musigny Les Amoureuses 1er Cru 1982 0,75 l",NULL,1,1,0,"3 cm, Etikett leicht verschmutzt"
23431,"Barthelme Blanck Gewürztraminer Reserve Altenburg 1985 0,75 l",NULL,1,NULL,0,"4 cm, Etiketten ganz leicht verschmutzt, ganz leicht kellergrau, 1 x Kapsel oxidiert"
23432,"Hirtzberger, Franz Setzberg Riesling Smaragd 2016 0,75 l(1)",1,1,1,92,"0,5 cm"
23433,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2001 0,75 l",1,1,1,93,"1 cm, Kapseln oxidiert"
23434,"Chateau Lynch-Bages 1985 0,75 l",1,1,1,95,"in, Etikett stark beschädigt, verschmutzt"
23435,"Chateau Pavie 1990 0,75 l",1,1,1,92,"in, Etikett ganz leicht verschmutzt"
23436,"Chateau Peyreau 1995 0,75 l",NULL,1,1,0,"ts"
23437,"Lageder, Alois Cabernet Löwengang 2006 0,75 l",NULL,1,NULL,0,"in"
23438,"Baron de Ley Reserva 2000 0,75 l(1)",NULL,1,1,0,"ts, Etikett ganz leicht verschmutzt"
23439,"Chateau Villars 1995 0,75 l(10)",NULL,1,NULL,0,"in"
23440,"Chateau Mouton-Rothschild 1987 0,75 l",NULL,1,1,0,"ts, Etikett verschmutzt"
23441,"Chateau Cos d´Estournel 1997 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
23442,"Chateau de Beaucastel Chateauneuf-du-Pape 1988 0,75 l(1)",1,1,1,90,"4 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
23443,"Weingut Emrich Schönleber Monzinger Frühlingsplätzchen Riesling Grosses Gewächs 2012 0,75 l(1)",NULL,1,1,0,"0,5 cm, Etikett ganz leicht verschmutzt"
23444,"Chateau Latour 1990 0,75 l",1,1,1,95,"ts, Kapsel ganz leicht beschädigt"
23445,"Domaine Saint-Ser Cuvee Prestige Rouge 2014 0,75 l",NULL,1,1,0,"in"
23446,"Bodegas Muga Torre Muga   2014 0,75 l",1,1,1,94,"in, Etiketten verschmutzt"
23447,"Chateau Lafite-Rothschild 2012 0,75 l",1,1,1,91,"in, Etikett ganz leicht verschmutzt"
23448,"Chateau Canon-La-Gaffeliere 1994 0,75 l",1,1,1,90,"in"
23449,"Domaine Ostertag Heissenberg Riesling 2007 0,75 l",NULL,1,1,0,"0,5 cm"
23450,"Domaine Laffont Hecate 2007 0,75 l",NULL,1,1,0,"in"
23451,"Gosset Grand Millesime Rose Brut 1989 0,75 l",NULL,1,1,0,"0,5 cm, Etikett ganz leicht beschädigt"
23452,"Gratien, Alfred Cuvee Paradis Brut NV 0,75 l",NULL,1,1,0,"0,5 cm"
23453,"San Giusto a Rentennano Percarlo 2003 0,75 l",NULL,1,1,0,"in, Etiketten leicht verschmutzt, Kapsel ganz leicht beschädigt"
23454,"Antinori Solaia 1978 0,75 l",NULL,1,NULL,0,"ts, Etikett ganz leicht verschmutzt"
23455,"Chateau St. Georges 1985 3,0 l",NULL,1,1,0,"in"
23549,"Bodegas Riojanas Monte Real Gran Reserva 1973 0,75 l(1)",NULL,1,1,0,"2 cm, Etikett stark beschädigt, ganz leicht verschmutzt"
23456,"Chateau Montrose 1990 0,75 l",1,1,1,10,"in, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
23457,"Chateau de Laubade Bas Armagnac 1935 0,7 l",NULL,1,1,0,"in, Etikett ganz leicht kellergrau"
23458,"Chateau du Cedre Le Cedre 1999 0,75 l",NULL,1,1,0,"in"
23459,"Rocca, Bruno Barbaresco Rabaja 2000 1,5 l",1,1,1,97,"in, Etikett ganz leicht verschmutzt"
23460,"Castellare Coniale 1991 0,75 l(1)",NULL,1,NULL,0,"ts, Etikett verschmutzt"
23461,"Chateau Potensac 1990 0,75 l",NULL,1,1,0,"ts, Etiketten ganz leicht verschmutzt"
23462,"Scavino, Paolo Barolo Rocche dell Annunziata Riserva 1993 0,75 l",NULL,1,1,0,"in"
23463,"Terre del Barolo Barolo Castiglione Falletto 1997 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten ganz leicht verschmutzt"
23464,"Antinori Tignanello 1995 0,75 l",NULL,1,1,0,"in-ts, Etiketten ganz leicht verschmutzt"
23465,"Schubert von, Carl Gutsverwaltung Maximin Grünhäuser Abtsberg Riesling Auslese 1989 0,375 l(1)",NULL,1,1,0,"2 cm, Etikett ganz leicht verschmutzt"
23466,"Perrier-Jouet Belle Epoque Brut 1989 0,75 l",NULL,1,NULL,0,"1 cm"
23467,"Schubert von, Carl Gutsverwaltung Maximin Grünhäuser Abtsberg Riesling Spätlese 1989 0,375 l(1)",NULL,1,1,0,"1 cm, Etikett ganz leicht verschmutzt"
23468,"Graham´s Vintage Port 2000 0,75 l",1,1,1,94,"in"
23469,"Chateau d´Armailhac 2005 0,75 l(1)",1,1,1,90,"in, Etikett ganz leicht verschmutzt"
23470,"Warrenmang Shiraz Black Puma 2000 1,5 l",NULL,1,1,0,"ts, Etikett ganz leicht beschädigt"
23471,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,1,1,90,"1 cm"
23472,"Biondi Santi-Il Greppo Brunello di Montalcino 1987 0,75 l",NULL,1,1,0,"ts"
23473,"Chateau Haut-Brion 2012 0,75 l",1,1,1,96,"1 cm"
23474,"Chateau Lagrange 1988 0,75 l(1)",1,1,1,91,"in, Etikett ganz leicht verschmutzt"
23475,"Graham´s Vintage Port Malvedos 1992 0,75 l",1,1,1,92,"in, Etikett ganz leicht beschädigt, leicht verschmutzt, Kapsel ganz leicht beschädigt"
23476,"Mellasat White Pinotage 2018 0,75 l",NULL,1,1,0,"1 cm"
23477,"Guigal, Etienne Cote Rotie La Mouline 1988 0,75 l",1,1,1,10,"1 cm, in Originalfolie"
23478,"Ruinart Dom Ruinart Rosé Brut 1996 0,75 l",1,1,1,93,"0,5 cm, Etikett beschädigt"
23479,"Chateau La Conseillante 1994 0,75 l",NULL,1,1,0,"in, Etikett ganz leicht kellergrau, Kapsel ganz leicht beschädigt"
23480,"Chateau Palmer 1986 0,75 l",1,1,1,92,"ts, Etikett ganz leicht beschädigt"
23481,"Chateau Palmer 1986 0,75 l",1,1,1,92,"ts-hs, Etikett ganz leicht beschädigt, Kapsel ganz leicht beschädigt"
23482,"Chateau Bel Air 1996 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
23483,"Chateau d´ Yquem 1999 0,375 l",1,1,1,92,"in"
23484,"Chateau Mouton-Rothschild 1987 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht verschmutzt, Kapsel stark beschädigt"
23485,"Erika Obermeyer Syrah-Grenach- Cinsault 2016 0,75 l",NULL,1,1,0,"0,5 cm"
23665,"Chateau Lilian Ladouys 2000 0,75 l(12)",NULL,1,NULL,0,"in"
23488,"Chateau Leoville-Barton 2011 0,75 l",1,1,NULL,92,"in"
23489,"Weingut Fritz Haag Brauneberger Juffer Sonnenuhr Riesling Auslese 1990 0,5 l(1)",NULL,1,NULL,0,"1 cm, Etikett ganz leicht beschädigt, ganz leicht kellergrau"
23490,"Chateau Filhot 1978 0,75 l(1)",NULL,1,NULL,0,"ts, Etikett leicht verschmutzt"
23491,"Chateau Pichon Longueville Baron 1988 0,75 l",1,1,NULL,94,"in"
23492,"Weingut Müller-Catoir Haardter Mandelring Scheurebe Eiswein 2001 0,375 l",NULL,1,NULL,0,"0,5 cm"
23493,"Chateau Palmer 1996 0,75 l",1,1,NULL,93,"in"
23494,"Chateau Siran 1998 0,75 l",NULL,1,NULL,0,"in, Rückenetikett: Schaffermahlzeit am 13.02.2004"
23495,"Molitor, Markus Wehlener Sonnenuhr Riesling Spätlese Goldkapsel 2007 0,75 l(1)",NULL,1,NULL,0,"0,5 cm"
23496,"Chateau Gazin 1975 0,75 l(1)",NULL,1,NULL,0,"in, Etikett ganz leicht verschmutzt, Leimstreifen"
23497,"Chateau Trotanoy 1993 1,5 l",1,1,NULL,90,"in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
23498,"Weingut Dr. Heger Ihringer Winklen Rapenecker Weissburgunder Grosses Gewächs 2014 0,75 l",NULL,1,1,0,"0,5 cm"
23499,"Blass, Wolf Cabernet Sauvignon  ""Black Label"" 1998 0,75 l",NULL,1,NULL,0,"ts, Etikett ganz leicht beschädigt"
23500,"Ruinart Dom Ruinart Blanc de Blancs Brut 1996 0,75 l",1,1,1,93,"0,5 cm"
23501,"Chateau La Haye 2009 0,75 l(1)",NULL,1,1,0,"in"
23502,"Haskell Vineyards Hades Syrah 2015 0,75 l",NULL,1,1,0,"1 cm"
23503,"Haskell Vineyards Hades Syrah 2015 0,75 l",NULL,1,1,0,"1 cm"
23504,"Chateau Palmer 1999 0,75 l",1,1,1,94,"in"
23505,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2012 1,5 l",1,1,1,96,"0,5 cm, Etikett ganz leicht beschädigt"
23506,"Schäfer, Willi Graacher Domprobst Riesling Auslese 2004 0,75 l",NULL,1,1,0,"0,5 cm, Etiketten leicht beschädigt, ganz leicht verschmutzt"
23507,"Chateau Leoville-Barton 1998 1,5 l",1,1,1,91,"in, Kapsel ganz leicht beschädigt"
23508,"Poderi Colla Barolo Bussia ""Dardi le Rose"" 2013 1,5 l",NULL,1,1,0,"ts, Etiketten verschmutzt"
23509,"Chateau Mazeris 2000 0,75 l",NULL,1,1,0,"ts, Etiketten ganz leicht verschmutzt"
23510,"Chateau Cantemerle 1999 0,75 l(4)",NULL,1,1,0,"in"
23511,"Freie Weingärtner Wachau Dürnsteiner Kellerberg Grüner Veltliner Smaragd 2008 0,75 l",NULL,1,1,0,"0,5 cm"
23512,"Freie Weingärtner Wachau Loibenberg Riesling Federspiel  2008 0,75 l",NULL,1,1,0,"0,5 cm"
23513,"Freie Weingärtner Wachau Weissenkirchner Achleiten Riesling Smaragd 2008 0,75 l",NULL,1,1,0,"0,5 cm"
23514,"Chateau Coutet 2003 0,75 l",1,1,1,91,"in"
23515,"Boillot, Jean-Marc Montagny 1er Cru 2001 0,75 l(8)",NULL,1,1,0,"1 cm"
23516,"Kilikanoon Shiraz Oracle 2006 0,75 l",1,1,1,95,"0,5 cm"
23517,"Tement, Manfred Sauvignon Blanc Reserve Zieregg 1999 0,75 l",NULL,1,1,0,"in"
23518,"Moet & Chandon Dom Perignon Brut 1973 0,75 l",NULL,1,1,0,"1 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt"
23519,"Roederer, Louis Cristal Brut 1970 0,75 l",NULL,1,1,0,"0,5 cm, Etikett leicht beschädigt, leicht verschmutzt, ganz leicht kellergrau"
23520,"Roederer, Louis Brut Premier NV 1,5 l",NULL,1,1,0,"1 cm"
23521,"Chateau Mouton-Rothschild 1980 0,75 l",NULL,1,1,0,"ts-hs, Etikett leicht beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt, Korken 1 mm angehoben"
23522,"Chateau Mouton-Rothschild 1992 0,75 l",NULL,1,1,0,"in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
23523,"Chateau Clerc-Milon Rothschild 1992 0,75 l(1)",NULL,1,1,0,"in, Etikett ganz leicht verschmutzt"
23524,"Chateau Haut Bages Monpelou 1995 0,75 l(2)",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt"
23525,"Römerhof Kollwentz Blaufränkisch Point 2008 0,75 l",NULL,1,1,0,"in"
23526,"Römerhof Kollwentz Blaufränkisch Point 2008 0,75 l",NULL,1,NULL,0,"in"
23527,"Römerhof Kollwentz Blaufränkisch Point 2008 0,75 l",NULL,1,NULL,0,"in"
23528,"Weingut Müller-Catoir Mußbacher Eselshaut Rieslaner Trockenbeerenauslese 2001 0,375 l",NULL,1,1,0,"0,5 cm"
23529,"Pichler, F.X. Dürnsteiner Liebenberg Grüner Veltliner Smaragd 2017 1,5 l",1,1,1,93,"0,5 cm"
23530,"Barthelme Blanck Muscat d´Alsace Tete de Cuvee 1984 0,75 l(1)",NULL,1,NULL,0,"2,5 cm, Etikett ganz leicht verschmutzt, ganz leicht kellergrau"
23531,"Chateau La Fleur Petrus 1987 0,75 l",NULL,1,1,0,"in, Etiketten verschmutzt"
23532,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2015 0,75 l",1,1,NULL,93,"0,5 cm"
23533,"Rossignol, Nicolas Volnay Taillepieds 1er Cru 2006 1,5 l",1,1,1,91,"0,5 cm"
23534,"Fürst von Metternich-Winneburg'sches Domänen Rentamt/ Schloß Johannisberg Schloß Johannisberg Riesling Eiswein 1985 0,375 l",NULL,1,NULL,0,"0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Markierungen auf den Etiketten"
23535,"Chateau Figeac 1986 0,75 l(4)",1,1,1,90,"ts, Kapsel ganz leicht beschädigt"
23536,"Chateau Gruaud-Larose 1992 0,75 l",NULL,1,1,0,"ts"
23537,"Heymann Löwenstein Winninger Röttgen Riesling Trockenbeerenauslese 2005 0,375 l",1,1,1,96,"0,5 cm"
23538,"Roederer, Louis Cristal Brut 1990 0,75 l",1,1,1,97,"0,5 cm"
23539,"Taittinger Comtes de Champagne Blanc de Blanc Brut 1981 0,75 l",1,1,1,93,"1 cm"
23540,"Taittinger Comtes de Champagne Blanc de Blanc Brut 1981 0,75 l",1,1,1,93,"1 cm"
23541,"Taittinger Comtes de Champagne Rosé Brut 1983 0,75 l",NULL,1,1,0,"1 cm, Depotbildung"
23542,"Taittinger Comtes de Champagne Rosé Brut 1983 0,75 l",NULL,1,1,0,"1 cm, Depotbildung"
23543,"Taittinger Taittinger Brut Prestige Rosé NV 0,75 l",NULL,1,1,0,"1 cm, Depotbildung"
23544,"Taittinger Taittinger Brut Prestige Rosé NV 0,75 l",NULL,1,1,0,"1 cm, Depotbildung"
23545,"Taittinger Taittinger Brut Reserve NV 0,75 l",NULL,1,1,0,"1 cm"
23546,"Taittinger Taittinger Brut Reserve NV 0,75 l",NULL,1,1,0,"1 cm"
23547,"Taittinger Taittinger Brut Reserve NV 0,75 l",NULL,1,1,0,"1 cm"
23548,"Il Molino di Grace Chianti Classico Gran Selezione Il Margone 2012 0,75 l",NULL,1,NULL,0,"in"
23550,"Il Molino di Grace Chianti Classico Riserva 2014 0,75 l",1,1,NULL,91,"in, Etiketten ganz leicht verschmutzt"
23551,"Chapoutier, Max Hermitage rouge 1990 0,75 l(1)",NULL,1,1,0,"1 cm, Etikett ganz leicht beschädigt, leicht verschmutzt, Etikett vergilbt"
23552,"Chateau Talbot 1985 0,75 l",1,1,1,90,"ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel oxidiert, Markierung auf dem Etikett"
23553,"Weingut Igler Pinot Blanc 2017 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
23554,"Burlotto Barolo Vigneto Cannubi 2009 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
23555,"Mondavi Cabernet Sauvignon ""M"" 2009 0,75 l",1,1,1,91,"in"
23556,"Mondavi Cabernet Sauvignon ""M"" 2009 0,75 l",1,1,1,91,"in"
23557,"Mondavi Cabernet Sauvignon ""M"" 2009 0,75 l",1,1,NULL,91,"in"
23558,"Domaine de La Vieille Julienne Chateauneuf-du-Pape Cuvee Reserve 2000 0,75 l",1,1,NULL,99,"1 cm"
23559,"Domaine de La Vieille Julienne Chateauneuf-du-Pape Vieilles Vignes 2000 0,75 l",1,1,NULL,97,"1 cm, Etiketten ganz leicht verschmutzt"
23560,"Chateau Les Ormes De Pez 1996 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
23561,"Chateau Mouton-Rothschild 1990 0,75 l",NULL,1,1,0,"in"
23562,"Chateau Mouton-Rothschild 1990 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht verschmutzt"
23563,"Chateau Mouton-Rothschild 1990 0,75 l",NULL,1,1,0,"ts"
23564,"Chateau La Lagune 1993 0,75 l(1)",NULL,1,1,0,"ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
23565,"Autreau de Champillon Blanc de Blancs 1er Cru Brut 1989 0,75 l",NULL,1,1,0,"1 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Depotbildung"
23566,"Autreau de Champillon Blanc de Blancs 1er Cru Brut 1989 0,75 l",NULL,1,NULL,0,"1 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt, Depotbildung"
23567,"Autreau de Champillon Blanc de Blancs 1er Cru Brut NV 0,75 l",NULL,1,NULL,0,"1 cm"
23568,"Chateau La Croix de Gay 1990 0,75 l(1)",1,1,1,93,"in, Etikett beschädigt, ganz leicht verschmutzt"
23569,"Case Basse di Gianfranco Soldera Brunello di Montalcino 1986 0,75 l",NULL,1,1,0,"ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt"
23570,"Chateau Mayne Lalande Chateau Mayne Lalande Grande Reserve 1995 0,75 l",NULL,1,1,0,"in"
23571,"Cambie, Philippe et Ferran Gilles Calendal Cotes du Rhone Pian de Dieu par 2010 0,75 l",NULL,1,1,0,"1 cm"
23572,"Laboure-Roi Vosne Romanee ""Les Barreaux"" 1986 0,75 l(1)",NULL,1,1,0,"2 cm, Etikett leicht verschmutzt, Kapsel ganz leicht beschädigt"
23573,"Antinori Tignanello 2012 0,75 l",1,1,1,93,"in"
23574,"Roederer, Louis Cristal Brut 1999 0,75 l",1,1,1,98,"0,5 cm"
23575,"Domaine la Milliere Chateauneuf-du-Pape Vieilles Vignes 2003 0,75 l",1,1,1,91,"1 cm"
23576,"Chateau Haut-Brion Bahans Haut-Brion, 2e Vin de Haut-Brion 1990 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt"
23577,"Chateau Pontet-Canet 1989 0,75 l(1)",1,1,1,90,"in, Etikett ganz leicht verschmutzt"
23578,"Moric Neckenmarkt Blaufränkisch Alte Reben 2003 0,75 l",1,1,1,91,"2,5 cm"
23579,"Nittnaus Pannobile 2011 0,75 l",NULL,1,1,0,"1 cm"
23580,"Nittnaus Pannobile 2011 0,75 l",NULL,1,NULL,0,"1 cm"
23581,"Nittnaus Pannobile 2015 0,75 l",NULL,1,NULL,0,"0,5 cm"
23582,"Nittnaus Pannobile 2015 0,75 l",NULL,1,1,0,"0,5 cm"
23583,"Nittnaus Pannobile 2015 0,75 l",NULL,1,NULL,0,"0,5 cm"
23584,"Nittnaus Ungerberg 2004 0,75 l",NULL,1,NULL,0,"in"
23585,"Nittnaus Ungerberg 2004 0,75 l",NULL,1,NULL,0,"in"
23586,"Römerhof Kollwentz Blaufränkisch Point 2008 0,75 l",NULL,1,NULL,0,"in"
23587,"Römerhof Kollwentz Blaufränkisch Point 2015 0,75 l",NULL,1,NULL,0,"in"
23588,"Jadot, Louis Chevalier-Montrachet Les Demoiselles Grand Cru 1998 0,75 l",1,1,NULL,89,"0,5 cm"
23589,"Chateau Brane-Cantenac 1976 0,75 l(2)",NULL,1,NULL,0,"ms, Etiketten ganz leicht verschmutzt"
23590,"Chateau Jean Voisin 2000 15,0 l",NULL,1,1,0,"in, Etikett leicht beschädigt, leicht verschmutzt, Kapsel stark beschädigt, OHK ohne Deckel"
23591,"Chateau Pichon Longueville Baron 1996 0,75 l(1)",1,1,1,94,"in"
23592,"Kracher Chardonnay Nr. 4 Nouvelle Vague Trockenbeerenauslese 2010 0,375 l(1)",1,1,1,96,"in, eine Scharniere an der Kiste ist defekt"
23593,"Gagnard Delagrange Batard-Montrachet Grand Cru 1988 0,75 l",NULL,1,1,0,"4 cm, Etikett ganz leicht beschädigt, leicht verschmutzt, Kapsel oxidiert"
23594,"Weingut Müller-Catoir Mußbacher Eselshaut Rieslaner Trockenbeerenauslese 1986 0,375 l",NULL,1,NULL,0,"0,5 cm, Etikett leicht beschädigt, ganz leicht verschmutzt"
23595,"Chateau l´Angelus 2009 3,0 l",1,1,NULL,99,"in"
23596,"Autreau de Champillon Rose Brut 1er Cru NV 0,75 l",NULL,1,NULL,0,"1 cm, Depotbildung"
23597,"Chateau Mouton-Rothschild 2002 0,75 l",1,1,1,91,"hf-in, Etikett beschädigt, ganz leicht verschmutzt"
23598,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1995 0,75 l",NULL,1,1,0,"in, Kapsel ganz leicht beschädigt"
23599,"Besserat de Bellefon Champagner Rosé Brut 1982 0,75 l",NULL,1,1,0,"1 cm"
23600,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1988 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
23601,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2001 0,75 l",1,1,1,93,"0,5 cm, 2 x Kapseln oxidiert"
23602,"Chateau Lynch-Bages 1990 0,75 l",1,1,1,99,"in, Etikett ganz leicht verschmutzt"
23603,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 2004 0,75 l",NULL,1,1,0,"hf-in"
23604,"Bodegas Senorio Gran Paulet Reserva 1979 0,5 l",NULL,1,NULL,0,"in, Depotbildung"
23605,"Chateau Pichon Longueville Baron 1982 0,75 l",1,1,1,92,"ts, Etiketten ganz leicht verschmutzt, Etiketten zum Teil lose"
23606,"Chateau Brown 2006 0,75 l",NULL,1,NULL,0,"in"
23607,"Chateau Margaux 1988 0,75 l",1,1,1,93,"in, Etikett stark beschädigt, stark verschmutzt, Etikett verblasst"
23635,"Clos des Jacobins 1996 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt"
23608,"Antinori Solaia 2000 0,75 l",1,1,1,92,"in, Etiketten leicht beschädigt, ganz leicht verschmutzt"
23609,"Chateau Pichon Longueville Comtesse de Lalande 2003 0,75 l",1,1,1,95,"in"
23610,"Oremus Tokaji Aszu 5 Puttonyos 1995 0,5 l",NULL,1,1,0,"in, Etiketten ganz leicht beschädigt, leicht verschmutzt, Zusatzaufkleber"
23611,"Chateau Petit Bocq 1998 0,75 l",NULL,1,1,0,"in, Etiketten ganz leicht verschmutzt"
23612,"Biondi Santi Schidione 2000 0,75 l",NULL,1,NULL,0,"in"
23613,"Biondi Santi Schidione 2000 0,75 l",NULL,1,NULL,0,"in"
23614,"Biondi Santi Schidione 2000 0,75 l",NULL,1,NULL,0,"in"
23615,"Chateau La Louviere Chateau La Louviere rouge 1978 0,75 l",NULL,1,1,0,"hs, Etiketten beschädigt, ganz leicht verschmutzt"
23616,"Chateau Balestard la Tonelle 1986 0,75 l",NULL,1,1,0,"in-ts, Kapsel ganz leicht beschädigt"
23617,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 1989 0,75 l(1)",1,1,1,90,"in, Etikett ganz leicht verschmutzt"
23618,"Chateau Barde Haut 2009 1,5 l",1,1,1,94,"in"
23619,"Chateau Leoville-Barton 1998 0,75 l",1,1,1,91,"in"
23620,"Chateau Mouton-Rothschild 1966 0,75 l",1,1,NULL,90,"lms, Etikett beschädigt, stark verschmutzt, Kapsel ganz leicht beschädigt"
23621,"Kongsgaard Syrah 2004 0,75 l",1,1,1,90,"1 cm"
23622,"Chateau Trotanoy Esperance de Trotanoy 2010 0,75 l",NULL,1,1,0,"in"
23623,"Lisini Brunello di Montalcino Ugolaia 2004 0,75 l",1,1,NULL,94,"in"
